left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,gaze_direction,status_L,status_R
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
603.5437452995739,1408.6507061084649,941.0573761567773,1404.8686263835964,Looking right,Unknown,Unknown
603.5437452995739,1408.6507061084649,941.0573761567773,1404.8686263835964,Looking right,Fixation,Fixation
425.9115779989352,1429.2197239628129,755.3197069353093,1391.4862209641162,Looking center,Saccade,Saccade
425.9115779989352,1429.2197239628129,755.3197069353093,1391.4862209641162,Looking center,Fixation,Fixation
377.48072402444757,1337.466337564645,757.9036916505644,1312.249160988508,Looking right,Unknown,Unknown
377.48072402444757,1337.466337564645,757.9036916505644,1312.249160988508,Looking right,Fixation,Fixation
521.1944678461107,1604.0569362538613,883.1190383994837,1574.4396902226524,Looking right,Saccade,Saccade
521.1944678461107,1604.0569362538613,883.1190383994837,1574.4396902226524,Looking right,Fixation,Fixation
570.6244114451285,1590.5086321381143,932.5303889789303,1563.118246893571,Blinking,Saccade,Saccade
570.6244114451285,1590.5086321381143,932.5303889789303,1563.118246893571,Blinking,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
384.0043321889815,1328.5399297041033,752.7121012308465,1288.3590492338608,Looking right,Unknown,Unknown
384.0043321889815,1328.5399297041033,752.7121012308465,1288.3590492338608,Looking right,Fixation,Fixation
526.682833407949,1350.0376560712332,868.2899900427576,1316.90036900369,Blinking,Saccade,Saccade
526.682833407949,1350.0376560712332,868.2899900427576,1316.90036900369,Blinking,Fixation,Fixation
577.4863209876543,1308.7977777777778,921.9328305108866,1271.48380057872,Looking center,Saccade,Saccade
577.4863209876543,1308.7977777777778,921.9328305108866,1271.48380057872,Looking center,Fixation,Fixation
496.39941283377607,1284.9273032294143,883.2018768508904,1237.4084458290065,Blinking,Saccade,Saccade
496.39941283377607,1284.9273032294143,883.2018768508904,1237.4084458290065,Blinking,Fixation,Fixation
374.0911559029206,1377.3605100781572,785.4086883544248,1318.8822633008679,Looking center,Saccade,Saccade
374.0911559029206,1377.3605100781572,785.4086883544248,1318.8822633008679,Looking center,Fixation,Fixation
404.8279904151285,1399.963991969432,807.9887831518363,1355.4185879198142,Looking center,Saccade,Saccade
404.8279904151285,1399.963991969432,807.9887831518363,1355.4185879198142,Looking center,Fixation,Fixation
313.92577698341773,1506.6679575017376,769.4875884851344,1461.7948088721096,Looking right,Unknown,Unknown
693.3069429029473,1508.2241953385128,923.9503267973856,1484.8136752136752,Looking center,Saccade,Saccade
549.0770042194093,1440.0698839662448,774.8193649495776,1411.998023984737,Looking center,Saccade,Saccade
549.0770042194093,1440.0698839662448,774.8193649495776,1411.998023984737,Looking center,Fixation,Fixation
593.0456256921373,1424.3880398671097,826.3860317460318,1389.8480634920634,Looking center,Saccade,Saccade
593.0456256921373,1424.3880398671097,826.3860317460318,1389.8480634920634,Looking center,Fixation,Fixation
601.7028177736491,1370.197631212262,834.0076425631981,1339.711019661637,Looking center,Saccade,Saccade
601.7028177736491,1370.197631212262,834.0076425631981,1339.711019661637,Looking center,Fixation,Fixation
605.1351244567364,1345.5980508362966,823.6850991979738,1323.3431827775432,Blinking,Fixation,Fixation
605.1351244567364,1345.5980508362966,823.6850991979738,1323.3431827775432,Blinking,Fixation,Fixation
587.800883360375,1337.050477735713,822.206486754147,1307.848642403235,Looking center,Fixation,Fixation
587.800883360375,1337.050477735713,822.206486754147,1307.848642403235,Looking center,Fixation,Fixation
581.3654334933634,1343.4634284100537,815.3507829977628,1314.0456375838926,Looking center,Fixation,Fixation
581.3654334933634,1343.4634284100537,815.3507829977628,1314.0456375838926,Looking center,Fixation,Fixation
573.7493833685694,1353.5811310782242,808.9997369805366,1321.5582149745749,Looking center,Fixation,Fixation
573.7493833685694,1353.5811310782242,808.9997369805366,1321.5582149745749,Looking center,Fixation,Fixation
580.04179922234,1354.4268292682927,815.2334393216746,1322.501324854266,Looking center,Fixation,Fixation
580.04179922234,1354.4268292682927,815.2334393216746,1322.501324854266,Looking center,Fixation,Fixation
577.7018864659052,1363.8003634475597,811.9497257021206,1326.5765987062966,Looking center,Fixation,Fixation
577.7018864659052,1363.8003634475597,811.9497257021206,1326.5765987062966,Looking center,Fixation,Fixation
569.226606638418,1374.4693679378531,803.0561984920217,1335.7462738909346,Looking center,Fixation,Fixation
569.226606638418,1374.4693679378531,803.0561984920217,1335.7462738909346,Looking center,Fixation,Fixation
548.2434968413229,1383.424005945745,776.363144329897,1344.9861683848796,Looking center,Fixation,Fixation
548.2434968413229,1383.424005945745,776.363144329897,1344.9861683848796,Looking center,Fixation,Fixation
541.5490586381355,1385.6836692377872,779.4914081678197,1344.4367328721269,Looking center,Fixation,Fixation
541.5490586381355,1385.6836692377872,779.4914081678197,1344.4367328721269,Looking center,Fixation,Fixation
540.7949693984177,1387.2792954172264,774.2584518892459,1346.1628422823926,Looking center,Fixation,Fixation
540.7949693984177,1387.2792954172264,774.2584518892459,1346.1628422823926,Looking center,Fixation,Fixation
543.0285248573757,1391.7189745869453,778.0946212952799,1349.4871569703623,Looking center,Fixation,Fixation
543.0285248573757,1391.7189745869453,778.0946212952799,1349.4871569703623,Looking center,Fixation,Fixation
543.4491525423729,1398.3771530935649,778.4568403908795,1359.9750950054288,Looking center,Fixation,Fixation
543.4491525423729,1398.3771530935649,778.4568403908795,1359.9750950054288,Looking center,Fixation,Fixation
386.5459253202508,1933.539293177069,600.6684960146348,1932.4337514700117,Looking center,Saccade,Saccade
386.5459253202508,1933.539293177069,600.6684960146348,1932.4337514700117,Looking center,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
473.759737597376,1730.3112614459478,727.5345203215386,1680.2974983096688,Looking center,Unknown,Unknown
473.759737597376,1730.3112614459478,727.5345203215386,1680.2974983096688,Looking center,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
713.7352957481013,1337.3560618659571,1030.5140488510544,1321.8239025204473,Looking center,Unknown,Unknown
713.7352957481013,1337.3560618659571,1030.5140488510544,1321.8239025204473,Looking center,Fixation,Fixation
701.5566062109234,1317.6084328011161,1023.8871562971049,1302.2252196060085,Looking center,Fixation,Fixation
701.5566062109234,1317.6084328011161,1023.8871562971049,1302.2252196060085,Looking center,Fixation,Fixation
695.8593546284225,1302.2220773576705,1015.7874674986999,1288.2785751430058,Looking center,Fixation,Fixation
695.8593546284225,1302.2220773576705,1015.7874674986999,1288.2785751430058,Looking center,Fixation,Fixation
693.1302585397202,1307.964259231796,1014.3674347158218,1293.2441372247824,Looking center,Fixation,Fixation
693.1302585397202,1307.964259231796,1014.3674347158218,1293.2441372247824,Looking center,Fixation,Fixation
683.1452258433391,1302.0354011816275,1006.9313162441051,1287.331605733763,Looking center,Fixation,Fixation
683.1452258433391,1302.0354011816275,1006.9313162441051,1287.331605733763,Looking center,Fixation,Fixation
599.8385465442967,1296.8570269089093,903.9821219715957,1269.230186577555,Looking right,Saccade,Saccade
599.8385465442967,1296.8570269089093,903.9821219715957,1269.230186577555,Looking right,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
271.0864978902954,1423.139240506329,511.8097171471106,1339.239003924753,Looking center,Unknown,Unknown
271.0864978902954,1423.139240506329,511.8097171471106,1339.239003924753,Looking center,Fixation,Fixation
289.796974522293,1451.2770700636943,600.3349975037444,1333.6638375769678,Blinking,Saccade,Saccade
289.796974522293,1451.2770700636943,600.3349975037444,1333.6638375769678,Blinking,Fixation,Fixation
286.7383576860634,1468.4322823207724,599.6765601217656,1352.2281202435313,Looking center,Fixation,Fixation
286.7383576860634,1468.4322823207724,599.6765601217656,1352.2281202435313,Looking center,Fixation,Fixation
291.1729631948793,1442.9500452236832,599.4941766418635,1344.360347244689,Looking center,Fixation,Fixation
291.1729631948793,1442.9500452236832,599.4941766418635,1344.360347244689,Looking center,Fixation,Fixation
284.1452793834297,1421.3087668593448,597.3265226949437,1343.1581102633734,Blinking,Fixation,Fixation
284.1452793834297,1421.3087668593448,597.3265226949437,1343.1581102633734,Blinking,Fixation,Fixation
275.05010683760685,1432.7364316239316,580.0922201321565,1360.4148941301307,Blinking,Fixation,Fixation
275.05010683760685,1432.7364316239316,580.0922201321565,1360.4148941301307,Blinking,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
271.6839205058717,1457.5109304426378,571.4522824588141,1333.0602365919153,Looking center,Unknown,Unknown
271.6839205058717,1457.5109304426378,571.4522824588141,1333.0602365919153,Looking center,Fixation,Fixation
274.12931118235696,1452.202079082872,581.0935088011549,1329.0540840690767,Looking center,Fixation,Fixation
274.12931118235696,1452.202079082872,581.0935088011549,1329.0540840690767,Looking center,Fixation,Fixation
270.1299473804621,1466.5455654693815,581.0369356084544,1332.6395618285233,Looking center,Fixation,Fixation
270.1299473804621,1466.5455654693815,581.0369356084544,1332.6395618285233,Looking center,Fixation,Fixation
268.23828125,1449.5614149305557,572.7523232323232,1335.127138047138,Looking center,Fixation,Fixation
268.23828125,1449.5614149305557,572.7523232323232,1335.127138047138,Looking center,Fixation,Fixation
268.84928492849286,1434.8987898789878,564.3716340525172,1331.9790377432123,Looking center,Fixation,Fixation
268.84928492849286,1434.8987898789878,564.3716340525172,1331.9790377432123,Looking center,Fixation,Fixation
307.04188255613127,1425.5626079447322,563.3840314716313,1329.5090314716313,Looking left,Saccade,Fixation
307.04188255613127,1425.5626079447322,563.3840314716313,1329.5090314716313,Looking left,Fixation,Fixation
252.51552795031057,1469.8442028985507,557.3383446492079,1345.5921974350683,Looking center,Saccade,Fixation
252.51552795031057,1469.8442028985507,557.3383446492079,1345.5921974350683,Looking center,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
574.5012361603783,1480.2857142857142,873.2909828508206,1452.9936689409305,Looking center,Unknown,Unknown
574.5012361603783,1480.2857142857142,873.2909828508206,1452.9936689409305,Looking center,Fixation,Fixation
585.0106841732638,1440.2058956040419,889.7763465302772,1417.9580728673359,Blinking,Saccade,Saccade
585.0106841732638,1440.2058956040419,889.7763465302772,1417.9580728673359,Blinking,Fixation,Fixation
554.617155416739,1369.898895251316,865.9860546522132,1350.2839882565493,Looking center,Saccade,Saccade
554.617155416739,1369.898895251316,865.9860546522132,1350.2839882565493,Looking center,Fixation,Fixation
537.1548966241703,1353.3334765792865,854.2083920684146,1331.692275162109,Looking center,Fixation,Fixation
537.1548966241703,1353.3334765792865,854.2083920684146,1331.692275162109,Looking center,Fixation,Fixation
601.1259395356606,1331.1747118757307,908.7932000747245,1317.8201008780122,Looking center,Saccade,Saccade
601.1259395356606,1331.1747118757307,908.7932000747245,1317.8201008780122,Looking center,Fixation,Fixation
590.9747038104387,1332.9886007044508,899.5986080315348,1316.041019955654,Blinking,Fixation,Fixation
590.9747038104387,1332.9886007044508,899.5986080315348,1316.041019955654,Blinking,Fixation,Fixation
587.0290349050053,1339.6364956132045,897.4141810124424,1327.1239134140105,Looking center,Fixation,Fixation
587.0290349050053,1339.6364956132045,897.4141810124424,1327.1239134140105,Looking center,Fixation,Fixation
566.5993046501521,1359.6073446327684,882.4362103525527,1345.4732342884095,Looking center,Fixation,Fixation
566.5993046501521,1359.6073446327684,882.4362103525527,1345.4732342884095,Looking center,Fixation,Fixation
562.2044054702997,1355.9098026933918,878.9130921895006,1343.2977486128896,Looking center,Fixation,Fixation
562.2044054702997,1355.9098026933918,878.9130921895006,1343.2977486128896,Looking center,Fixation,Fixation
558.0858953413535,1358.519778206842,878.4711574445336,1346.114621758888,Looking center,Fixation,Fixation
558.0858953413535,1358.519778206842,878.4711574445336,1346.114621758888,Looking center,Fixation,Fixation
571.028555029416,1365.1081934280385,882.6345616973757,1355.003908431044,Blinking,Fixation,Fixation
571.028555029416,1365.1081934280385,882.6345616973757,1355.003908431044,Blinking,Fixation,Fixation
570.343256414773,1351.9877869766897,885.8069682959049,1339.5424922941436,Looking center,Fixation,Fixation
570.343256414773,1351.9877869766897,885.8069682959049,1339.5424922941436,Looking center,Fixation,Fixation
561.1084025201673,1358.1839486545368,872.9509262667158,1348.2243283032756,Blinking,Fixation,Fixation
561.1084025201673,1358.1839486545368,872.9509262667158,1348.2243283032756,Blinking,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
367.00637124876476,1682.5619181359546,880.1690164606078,1645.4450630226786,Looking center,Unknown,Unknown
367.00637124876476,1682.5619181359546,880.1690164606078,1645.4450630226786,Looking center,Fixation,Fixation
118.37794153323628,1681.1659388646287,574.0322061191627,1598.2079500584564,Looking center,Saccade,Saccade
118.37794153323628,1681.1659388646287,574.0322061191627,1598.2079500584564,Looking center,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
584.2976028946179,1432.2908186341022,820.8585895558809,1429.4479014153246,Blinking,Unknown,Unknown
584.2976028946179,1432.2908186341022,820.8585895558809,1429.4479014153246,Blinking,Fixation,Fixation
592.3614075569657,1374.093452552639,831.469280280866,1388.2187439048175,Looking center,Saccade,Saccade
592.3614075569657,1374.093452552639,831.469280280866,1388.2187439048175,Looking center,Fixation,Fixation
576.8120948234156,1396.6352201257862,818.1703236423477,1406.4629731212287,Looking center,Fixation,Fixation
576.8120948234156,1396.6352201257862,818.1703236423477,1406.4629731212287,Looking center,Fixation,Fixation
585.6098650619986,1385.4650802334063,827.1195935868755,1396.1210850111856,Looking center,Fixation,Fixation
585.6098650619986,1385.4650802334063,827.1195935868755,1396.1210850111856,Looking center,Fixation,Fixation
594.7311608961304,1385.3594704684317,836.0172122848464,1397.3694453819328,Blinking,Unknown,Unknown
594.7311608961304,1385.3594704684317,836.0172122848464,1397.3694453819328,Blinking,Fixation,Fixation
592.6509658388048,1384.8195832143876,836.7018728615163,1395.2433819556995,Looking center,Fixation,Fixation
592.6509658388048,1384.8195832143876,836.7018728615163,1395.2433819556995,Looking center,Fixation,Fixation
595.8561678209375,1386.2824450466726,839.2619926199262,1399.6559750212887,Looking center,Fixation,Fixation
595.8561678209375,1386.2824450466726,839.2619926199262,1399.6559750212887,Looking center,Fixation,Fixation
592.2471066624961,1385.7302679595455,836.1027708275415,1397.414234083959,Looking center,Fixation,Fixation
592.2471066624961,1385.7302679595455,836.1027708275415,1397.414234083959,Looking center,Fixation,Fixation
590.1599203715992,1385.766091572661,834.4531174713309,1398.0464488773248,Looking center,Fixation,Fixation
590.1599203715992,1385.766091572661,834.4531174713309,1398.0464488773248,Looking center,Fixation,Fixation
585.4270493585562,1400.5599043270277,827.2634827810266,1412.680745072558,Blinking,Fixation,Fixation
585.4270493585562,1400.5599043270277,827.2634827810266,1412.680745072558,Blinking,Fixation,Fixation
573.8082608095041,1409.9285812957592,815.5943603673522,1415.3028068813867,Blinking,Fixation,Fixation
573.8082608095041,1409.9285812957592,815.5943603673522,1415.3028068813867,Blinking,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
608.3817512417074,1674.3007537077558,1045.7037037037037,1643.8931102483516,Looking center,Unknown,Unknown
608.3817512417074,1674.3007537077558,1045.7037037037037,1643.8931102483516,Looking center,Fixation,Fixation
625.8342596881272,1667.9884591631928,1053.1129211918685,1640.1133667502088,Looking center,Unknown,Unknown
620.0342198251814,1667.7204141094787,1057.6153681392236,1634.1475502008032,Looking center,Fixation,Fixation
620.0342198251814,1667.7204141094787,1057.6153681392236,1634.1475502008032,Looking center,Fixation,Fixation
612.8913947949843,1667.4050385928667,1047.567119591404,1639.7403392117183,Looking center,Fixation,Fixation
612.8913947949843,1667.4050385928667,1047.567119591404,1639.7403392117183,Looking center,Fixation,Fixation
530.6679118773947,1727.3260057471264,868.5567648016371,1653.2859401888284,Looking center,Saccade,Saccade
530.6679118773947,1727.3260057471264,868.5567648016371,1653.2859401888284,Looking center,Fixation,Fixation
479.0162864775997,1758.054510891903,778.2184112667142,1685.5917002927447,Looking center,Saccade,Saccade
479.0162864775997,1758.054510891903,778.2184112667142,1685.5917002927447,Looking center,Fixation,Fixation
479.15471512770137,1780.455468238376,784.7785421352031,1702.2277197160117,Looking center,Fixation,Fixation
479.15471512770137,1780.455468238376,784.7785421352031,1702.2277197160117,Looking center,Fixation,Fixation
492.4849419714999,1784.5915234317615,788.634620588349,1719.5070934322935,Looking center,Fixation,Fixation
492.4849419714999,1784.5915234317615,788.634620588349,1719.5070934322935,Looking center,Fixation,Fixation
471.4966920427769,1795.594435381548,784.929763960852,1719.2693532911148,Looking center,Fixation,Fixation
471.4966920427769,1795.594435381548,784.929763960852,1719.2693532911148,Looking center,Fixation,Fixation
481.19175627240145,1785.3021613989356,791.8190217818668,1708.354800660533,Looking center,Fixation,Fixation
481.19175627240145,1785.3021613989356,791.8190217818668,1708.354800660533,Looking center,Fixation,Fixation
477.41218373863916,1787.7441906165561,783.8967328967328,1707.5825655825656,Looking center,Fixation,Fixation
477.41218373863916,1787.7441906165561,783.8967328967328,1707.5825655825656,Looking center,Fixation,Fixation
462.11887842229936,1776.974274224646,777.1584635138026,1703.2536200870247,Looking center,Fixation,Fixation
462.11887842229936,1776.974274224646,777.1584635138026,1703.2536200870247,Looking center,Fixation,Fixation
449.5617119301649,1786.3117119301648,766.1833689359462,1710.1092845422743,Looking center,Fixation,Fixation
449.5617119301649,1786.3117119301648,766.1833689359462,1710.1092845422743,Looking center,Fixation,Fixation
467.83753390222927,1806.1917708540054,759.6873107624552,1728.4329361802525,Looking center,Fixation,Fixation
467.83753390222927,1806.1917708540054,759.6873107624552,1728.4329361802525,Looking center,Fixation,Fixation
453.70036737692874,1799.2311535635563,752.3363927738927,1727.4152097902097,Looking center,Fixation,Fixation
453.70036737692874,1799.2311535635563,752.3363927738927,1727.4152097902097,Looking center,Fixation,Fixation
464.98095687755745,1815.1327772531738,766.1728439059159,1725.8945513582007,Looking center,Fixation,Fixation
464.98095687755745,1815.1327772531738,766.1728439059159,1725.8945513582007,Looking center,Fixation,Fixation
446.2984354097598,1803.4198801837956,742.8032764126059,1729.7779397473275,Looking center,Fixation,Fixation
446.2984354097598,1803.4198801837956,742.8032764126059,1729.7779397473275,Looking center,Fixation,Fixation
441.37421939436786,1809.1195161226974,745.5823330832708,1721.5001562890723,Looking center,Fixation,Fixation
441.37421939436786,1809.1195161226974,745.5823330832708,1721.5001562890723,Looking center,Fixation,Fixation
439.9716798861094,1809.8674496644296,753.6496257769885,1716.4706330077381,Looking center,Fixation,Fixation
439.9716798861094,1809.8674496644296,753.6496257769885,1716.4706330077381,Looking center,Fixation,Fixation
453.8066929781286,1804.544729485282,757.8285452672542,1717.077524703369,Looking center,Fixation,Fixation
453.8066929781286,1804.544729485282,757.8285452672542,1717.077524703369,Looking center,Fixation,Fixation
446.2560767146133,1812.4934333958724,757.3340447040323,1721.9271032236325,Looking center,Fixation,Fixation
446.2560767146133,1812.4934333958724,757.3340447040323,1721.9271032236325,Looking center,Fixation,Fixation
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
942.8827023014105,1946.5083725150541,1164.332105760151,1975.6500472143532,Looking left,Unknown,Unknown
942.8827023014105,1946.5083725150541,1164.332105760151,1975.6500472143532,Looking left,Fixation,Fixation
831.9003831417624,1836.867975734355,1091.3278560250392,1846.0196735971383,Blinking,Saccade,Saccade
831.9003831417624,1836.867975734355,1091.3278560250392,1846.0196735971383,Blinking,Fixation,Fixation
737.1206358494246,1793.0454456797347,989.1643709825528,1789.888429752066,Looking left,Saccade,Saccade
737.1206358494246,1793.0454456797347,989.1643709825528,1789.888429752066,Looking left,Fixation,Fixation
597.2797140303843,1760.06836461126,866.0886836027713,1740.487297921478,Blinking,Saccade,Saccade
597.2797140303843,1760.06836461126,866.0886836027713,1740.487297921478,Blinking,Fixation,Fixation
624.8771168411199,1702.6710918219726,887.7938094077505,1686.6686977008692,Looking left,Saccade,Saccade
624.8771168411199,1702.6710918219726,887.7938094077505,1686.6686977008692,Looking left,Fixation,Fixation
626.0921944035346,1695.6331860579282,886.3264577893821,1678.751087902524,Looking left,Fixation,Fixation
626.0921944035346,1695.6331860579282,886.3264577893821,1678.751087902524,Looking left,Fixation,Fixation
631.6522351284759,1701.3617564237945,892.5873209635416,1684.2427571614583,Looking left,Fixation,Fixation
631.6522351284759,1701.3617564237945,892.5873209635416,1684.2427571614583,Looking left,Fixation,Fixation
634.4730971128608,1706.8647356580427,898.1552473416551,1690.1506241331483,Blinking,Fixation,Fixation
634.4730971128608,1706.8647356580427,898.1552473416551,1690.1506241331483,Blinking,Fixation,Fixation
627.7671568627451,1687.6155882352941,892.3856064336123,1671.8540948629575,Looking left,Fixation,Fixation
627.7671568627451,1687.6155882352941,892.3856064336123,1671.8540948629575,Looking left,Fixation,Fixation
589.8729529040789,1696.934086054318,851.844204348406,1673.0569561157797,Blinking,Saccade,Saccade
589.8729529040789,1696.934086054318,851.844204348406,1673.0569561157797,Blinking,Fixation,Fixation
631.5870297585626,1664.6671345685945,896.1041440463264,1647.4651646760767,Looking left,Saccade,Saccade
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
570.7562623660731,1651.2089073057828,964.9877037855762,1647.7150225660864,Looking center,Unknown,Unknown
570.7562623660731,1651.2089073057828,964.9877037855762,1647.7150225660864,Looking center,Fixation,Fixation
575.5772605671482,1649.9678972712682,958.8752678745373,1647.9986849795441,Blinking,Fixation,Fixation
575.5772605671482,1649.9678972712682,958.8752678745373,1647.9986849795441,Blinking,Fixation,Fixation
586.6531625597476,1649.719012483178,970.2449293433084,1642.6042394014962,Looking center,Unknown,Unknown
586.6531625597476,1649.719012483178,970.2449293433084,1642.6042394014962,Looking center,Fixation,Fixation
580.1157647475956,1649.0247750742367,964.930350877193,1643.219649122807,Looking center,Fixation,Fixation
580.1157647475956,1649.0247750742367,964.930350877193,1643.219649122807,Looking center,Fixation,Fixation
593.2762918224523,1646.2759083501103,969.9169571616701,1640.3274459679294,Looking center,Fixation,Fixation
593.2762918224523,1646.2759083501103,969.9169571616701,1640.3274459679294,Looking center,Fixation,Fixation
589.2676526242406,1646.2705905786277,968.2787805370483,1640.1649101554613,Looking center,Unknown,Unknown
575.7273318589827,1647.579159620138,965.8332033281331,1642.3933957358295,Looking center,Fixation,Fixation
575.7273318589827,1647.579159620138,965.8332033281331,1642.3933957358295,Looking center,Fixation,Fixation
576.4784414646259,1645.7055397534878,964.1235945663532,1640.5024033437826,Looking center,Fixation,Fixation
576.4784414646259,1645.7055397534878,964.1235945663532,1640.5024033437826,Looking center,Fixation,Fixation
580.1504198612632,1650.784436447087,967.4651656061347,1645.7243704791429,Blinking,Fixation,Fixation
580.1504198612632,1650.784436447087,967.4651656061347,1645.7243704791429,Blinking,Fixation,Fixation
573.561793045664,1653.5284643671741,994.0620557681793,1652.2193821760525,Blinking,Fixation,Fixation
573.561793045664,1653.5284643671741,994.0620557681793,1652.2193821760525,Blinking,Fixation,Fixation
590.5977898134471,1645.405985010121,972.4872948536658,1641.1837425547415,Looking center,Fixation,Fixation
590.5977898134471,1645.405985010121,972.4872948536658,1641.1837425547415,Looking center,Fixation,Fixation
588.4347350254661,1635.9964642000252,966.1109190766986,1630.914851941468,Looking center,Fixation,Fixation
588.4347350254661,1635.9964642000252,966.1109190766986,1630.914851941468,Looking center,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
396.63609492441515,1763.5766404864453,777.9282574438085,1713.6684913328356,Looking center,Unknown,Unknown
